Group,NEWID,AGE_REF,EDUC_REF,SEX_REF,RACE_REF,OCCU_REF,MARITAL,FAM_Size,FAM_Income,REASON_NOT_WORKING,URBAN/RURAL AREA,US DIVISION/STATE,BUILDING TYPE,NO. OF VEH OWNED,TOTAL_TIME,VISITWKDAY,ENTERTAINMENT_EXP,ELCTRC_EXP,FOOD_EXP,WATER_EXP,NAT_GAS_EXP,TRANS_EXP,HEALTH_EXP,TELEPH_EXP,EHOUS_EXP
4,4321094,51,15,1,1,4,1,2,240000,0,1,3,1,2,5400,2,170,633,4303.6667,220,96,1383.6667,813.3333,720,8116.333
1,4321344,56,12,2,1,1,1,4,62000,0,1,9,9,2,2972,3,40,666,2193.3333,0,200,594,320.6667,436,2278.667
1,4321674,75,14,2,1,0,2,1,50935,1,1,1,3,4,3718,1,834,182,1430,0,239,715.3333,421,352,3833.333
6,4321694,65,14,2,1,0,1,2,86735,4,1,3,4,3,5209,2,170,45,1676,160,240,2000,580,360,2779
2,4321784,42,13,1,1,1,1,4,144662,0,1,2,1,3,6506,1,3495,488,650,150,162,22171.6667,922,664,8715
3,4321934,63,12,1,1,0,3,1,1729,4,1,9,9,1,4850,1,657,147,846.6667,207,56,1292,390,105,3075.667
2,4322044,69,12,2,2,1,1,2,3470,0,1,7,1,2,1795,2,216,350,2774,0,110,523,1646,348,1557
4,4322604,34,15,1,4,1,5,1,0,0,1,9,7,1,2734,2,300,318,2036.6667,0,0,220,0,80,478
2,4322644,41,15,2,1,3,1,2,167500,0,2,,1,3,4214,1,9176,200,1516.6667,80,0,489,764,160,4866
3,4322714,82,12,1,1,0,2,3,61498,1,1,2,1,2,5862,5,545,429,2600,262,0,359,370,500,4540
4,4322764,38,15,1,1,3,1,3,116000,0,1,9,2,2,6029,1,0,279,1906.6667,155,126,1974,160,0,11249.333
3,4322774,78,13,2,2,0,3,2,28187,1,1,9,1,0,3253,6,384,121,797.3333,66,62,736,494,224,2377.667
5,4322794,63,11,1,1,0,3,1,14611,4,2,,1,4,5664,2,0,425,650,75,0,454,752,120,1356
1,4322894,37,12,2,1,5,4,3,14700,0,1,7,8,1,4122,7,366,258,953.3333,0,0,365,433.3333,140,1440
5,4323154,61,14,1,1,5,3,1,0,0,1,,1,2,2542,4,0,150,346.6667,0,0,240,2,23,316.667
3,4323254,75,12,2,1,0,1,2,16602,1,1,9,8,0,5917,1,155,0,268.6667,0,0,0,1372,0,8562.667
6,4323314,39,16,1,1,3,1,4,55000,0,1,3,5,2,4714,3,382,100,1993.3333,0,90,169,1093.3333,170,3300.333
6,4323594,41,15,1,1,3,1,2,193000,0,1,9,8,1,4567,2,18,6,2643.3333,0,214,553.3333,700,350,3756
4,4323694,59,15,1,1,0,5,1,0,6,1,9,1,1,1312,3,300,160,606.6667,160,80,466.6667,0,100,1416.667
1,4323704,65,15,1,1,1,1,2,113449,0,1,5,1,3,3776,2,1119,646,976,482,95,1273.6667,680,286,7026.333
1,4323754,34,15,2,1,2,3,3,34600,0,1,2,1,1,6819,2,25,214,1126.6667,80,71,1566.6667,0,106,6880.333
6,4323794,76,16,2,1,0,3,1,8671,1,1,2,8,0,6573,2,66,100,485.3333,0,0,0,270,44,3204
3,4323984,25,12,2,1,5,5,2,47000,0,1,5,6,2,2458,3,156,410,2166.6667,140,0,812,0,192,4049.333
4,4324514,34,15,1,1,3,5,2,173020,0,1,5,1,3,6802,1,572,216,1743.3333,182,41,2331.3333,1877,560,7760
3,4324594,87,13,2,1,0,2,1,26448,1,1,9,2,0,2309,6,289,0,476.6667,0,0,0,300,70,1774.333
4,4324664,65,12,2,4,11,1,7,64000,0,1,9,1,3,2096,3,162,467,1733.3333,320,165,3544,890,946,8632
6,4324814,60,14,1,2,10,1,4,0,0,1,9,1,2,3460,2,294,580,1170,244,0,1900,0,292,24664.5
4,4325064,34,13,1,1,8,1,4,101000,0,1,3,1,2,3348,2,1423,215,2147.3333,200,225,484,828.3333,220,7734.667
1,4325104,41,13,1,1,6,1,3,106935,0,1,7,1,3,2190,2,349,430,2730,111,0,2299,500,418,3221
3,4325304,31,13,1,2,11,3,1,0,0,1,3,1,4,6913,1,750,0,1356.6667,0,104,1214,194,140,1625.333
4,4325424,36,16,2,1,1,5,1,87000,0,1,3,1,1,4215,1,332,153,1213.3333,0,73,270.3333,32,0,5824
6,4325434,87,15,2,1,0,2,3,9264,1,1,3,1,3,7556,1,376,238,1126.6667,0,168,1084,2078,0,4486
4,4325774,71,13,2,1,0,1,2,0,1,1,6,1,2,4620,6,396,170,1516.6667,130,0,80,2402,232,935.333
6,4325834,61,12,1,1,10,5,1,24000,0,1,5,1,2,2443,3,160,89,303.3333,0,0,19070,0,156,328.333
2,4325924,60,11,2,1,0,1,3,14145,4,2,,1,2,6008,2,12,135,2383.3333,0,0,297,686,126,299.333
5,4325954,27,16,2,1,2,1,3,0,0,1,3,1,2,2909,3,24,231,996.6667,40,0,675.3333,346.6667,0,2238.333
2,4325964,45,12,1,1,11,1,3,43000,0,1,8,8,1,3629,2,0,95,1040,0,0,100,0,0,1995
2,4326054,43,15,1,1,10,5,2,35800,0,1,8,9,1,2097,2,34,250,813.3333,120,0,928,100,200,1902.667
5,4326084,47,11,2,1,9,4,1,0,0,1,9,1,0,1901,4,500,1150,1064,210,70,2180,0,75,9098
3,4326144,45,15,2,1,10,3,3,80000,0,1,7,1,1,5232,2,220,260,1343.3333,70,0,590,173.3333,0,3658
4,4326154,77,13,1,1,3,1,2,80411,0,1,9,1,3,6077,1,1404,216,3224,206,588,80,1276,477,2757.333
6,4326234,42,15,2,1,10,3,2,0,0,1,5,8,0,1138,6,44,105,1430,0,232,0,980,90,1423.333
4,4326254,52,15,1,4,1,5,1,80000,0,1,9,7,0,2849,2,83,0,1993.3333,0,0,0,45,100,3127
5,4326264,87,16,2,1,0,2,1,0,1,1,3,2,0,2279,2,150,156,1560,95,44,1101,568,144,3537
6,4326454,26,12,1,1,10,5,1,33000,0,1,2,4,1,4033,3,114,360,1226.6667,0,100,345.3333,412,140,2587
3,4326674,38,13,1,1,13,4,1,2600,0,1,6,5,0,1927,2,0,0,303.3333,0,0,0,0,90,1290
4,4327174,36,15,1,1,3,1,3,110000,0,1,7,1,2,4308,6,15,380,1690,0,0,634,1316,0,5710.333
3,4327294,56,13,2,1,10,3,1,12500,0,1,7,1,1,5097,4,0,332,866.6667,129,92,100,0,70,1059.667
3,4327344,67,12,2,2,0,5,3,57240,4,1,2,5,0,12534,2,0,400,1386.6667,0,40,1591.6667,330,300,4036
6,4327434,74,16,2,1,0,1,2,90270,1,1,6,1,2,4658,2,318,203,736.6667,100,72,50,2450,144,941
6,4327524,31,15,2,2,8,1,2,140000,0,1,5,2,3,5926,4,1704,174,1022.6667,0,0,160,481.3333,558,5671.333
5,4327594,59,13,2,1,5,1,3,51054,0,1,7,1,3,4521,6,30,574,1906.6667,0,66,400,0,260,4498.333
3,4327634,53,16,2,1,1,5,1,37700,0,1,3,1,1,2576,2,88,65,698.3333,95,35,337,1310,100,2046.667
6,4327654,74,14,2,2,0,5,1,26539,1,1,2,7,0,2491,2,186,0,606.6667,0,0,130,490,134,1478
1,4327774,54,15,1,1,10,3,1,43000,0,1,1,8,0,1939,2,16,60,582.6667,0,50,466.6667,0,160,1110
3,4327814,42,15,1,2,1,1,5,322941,0,1,4,1,3,4654,5,514,360,3518.6667,277,60,30657,1157,600,4602
5,4328304,68,16,1,1,0,1,2,109570,1,1,5,1,3,4180,3,384,486,2693.3333,0,30,1310,712,378,3771.333
3,4328344,81,14,2,1,0,1,2,42937,1,2,6,1,1,5312,2,181,210,1233.3333,165,40,240,4506,282,1874.667
6,4328354,71,12,1,2,0,4,1,6000,1,1,5,1,0,9734,4,0,114,303.3333,0,0,40,516,0,276
4,4328484,32,13,1,1,11,5,1,29900,0,1,9,8,1,2891,1,45,70,1600,0,0,1063.3333,595.3333,207,2285
3,4328584,54,12,2,1,0,4,2,1400,4,1,3,9,0,1633,4,0,440,390,40,0,0,0,0,1280
4,4328684,61,16,2,1,0,1,2,381629,6,1,1,8,1,3868,4,461,900,3750,0,0,906,6892,201,16254
4,4328724,32,15,2,1,3,1,2,135000,0,1,9,1,2,3058,1,688,225,1916.6667,255,15,458.6667,954,300,6553.667
3,4328814,42,12,2,1,4,4,3,42000,0,1,9,8,0,5517,4,94,193,1733.3333,150,17,3615,348,0,4376.667
6,4328964,65,13,2,1,0,3,5,147440,1,1,3,1,3,6710,2,433,280,3340,370,0,1083,1862,396,4706
2,4328974,35,15,1,1,3,1,4,136000,0,1,4,1,1,4039,3,728,284,1993.3333,173,47,1641,3486.6667,120,8599.333
6,4329184,35,13,1,1,1,1,3,250000,0,1,7,1,3,4201,3,10207,872,2132,0,107,1266,5702,160,7490.667
6,4329434,43,14,2,4,6,1,2,0,0,1,5,1,1,3566,2,40,277,1670.6667,147,0,212,54,0,3059
3,4329484,62,13,1,1,0,5,1,0,1,1,5,1,1,2375,1,206,200,390,120,0,276,325,140,1975.333
1,4329494,34,13,1,1,12,1,5,90000,0,1,9,1,2,4857,5,362,367,2600,283,110,1200,0,400,5001.333
3,4330084,57,13,1,1,12,1,2,3000,0,1,5,1,4,3565,2,0,152,416,36,0,682,0,0,1636.333
6,4330214,58,12,2,1,1,1,2,57743,0,1,3,1,2,3367,4,1026,490,1430,136,0,536,502,240,2186.667
5,4330284,55,13,2,1,10,3,1,30000,0,1,5,1,1,1304,6,0,130,1646.6667,0,0,897,0,118,578
6,4330384,72,12,1,1,13,3,1,21400,0,1,8,1,5,2969,6,0,180,216.6667,0,0,882,824,120,716.667
2,4330404,73,13,1,1,0,1,2,45470,1,1,4,1,2,2636,4,190,250,1126.6667,110,60,391,800,274,2320.333
4,4330504,62,15,2,1,4,1,3,106046,0,1,2,1,3,4597,1,134,110,1066.6667,0,72,676,544.6667,224,7882.167
3,4330594,55,16,2,1,3,3,2,0,0,1,6,1,2,2404,5,0,600,1083.3333,0,0,842,316.6667,280,2460.667
6,4330614,58,15,1,1,3,1,2,200000,0,1,9,1,2,6329,2,526,440,3206.6667,280,0,166.6667,0,200,3404
4,4330674,57,12,1,1,12,3,1,32200,0,1,9,1,1,4228,2,0,124,693.3333,280,16,2679.6667,74,0,2840
4,4330824,43,10,1,1,6,1,2,28000,0,1,8,8,2,2004,6,0,0,86.6667,0,0,552,0,176,2026
5,4331034,36,10,1,1,12,1,6,25000,0,1,8,1,2,2182,2,130,440,520,180,0,460,0,400,3992
2,4331074,47,10,2,1,0,1,4,120000,2,1,5,1,3,1438,5,0,320,3250,240,0,2346,1993.3333,200,2473.333
1,4331104,43,14,1,1,7,3,1,72000,0,1,3,1,2,2760,2,194,261,1646.6667,183,59,292.6667,498.6667,160,3391.667
3,4331234,38,15,1,1,5,3,1,80000,0,1,9,1,1,4343,6,588,160,1473.3333,130,80,1059.6667,390,0,4644.667
1,4341634,60,12,1,1,11,1,2,81800,0,1,,1,5,4733,5,79,85,758.3333,70,50,7080,255,75,761
1,4341814,64,15,2,1,2,1,2,24394,0,1,4,1,2,6025,3,223,140,762.6667,75,34,88,318,239,649.667
5,4341894,33,13,2,1,0,5,3,46124,4,1,4,1,3,4557,6,384,80,845,170,60,246.3333,471,150,2048
5,4342084,50,15,1,1,0,5,2,8259,4,1,7,1,3,2180,3,7,125,216.6667,85,25,100,628,88,1209.167
3,4342344,58,12,1,1,12,1,5,122000,0,1,3,1,6,4982,4,241,132,2340,0,68,5220.3333,0,123,2195.667
2,4342664,28,16,1,2,8,5,1,76000,0,1,2,2,1,1733,5,67,80,585,50,80,116,130,210,1915
6,4342904,72,10,2,4,0,1,2,3670,1,1,9,1,0,4533,5,107,28,866.6667,169,0,20,854,73,645.333
2,4342924,64,10,2,1,6,1,2,0,0,1,5,1,2,3560,3,0,151,762.3333,88,0,8.3333,212.6667,70,1625.667
1,4343084,57,11,1,1,6,1,2,35000,0,1,7,1,3,3183,3,138,300,1040,75,100,213.3333,60,225,1942.667
1,4343294,53,11,1,1,11,1,2,151000,0,1,6,1,4,4813,4,11,340,733.3333,60,0,389,345,126,1492.667
5,4343364,77,13,1,2,0,5,1,37735,1,1,2,8,0,5513,5,0,76,260,0,0,0,324,40,881
5,4343574,67,15,1,1,1,3,1,32780,0,1,6,5,1,2853,4,115,88,325,0,21,721,484,98,3336.667
5,4343844,78,12,2,1,0,3,1,12396,1,1,9,5,1,5617,6,105,50,195,0,7,40,145,0,361
4,4343854,63,16,2,1,0,1,2,9727,1,2,,1,1,1661,6,170,100,433.3333,12,0,50,218,100,2236.333
6,4343904,72,14,2,1,0,1,2,65918,1,1,3,1,2,3337,3,180,100,780,73,60,150,801,157,1072
2,4343914,55,12,2,1,14,1,6,57480,0,2,,9,5,3666,2,106,68,1040,0,20,1931.6667,168,348,1316
6,4344024,32,12,2,1,9,5,2,21398,0,1,8,8,1,1150,4,0,56,433.3333,0,0,20,0,0,1034
4,4344374,61,16,1,1,3,1,3,262000,0,1,9,1,2,4047,3,50,150,888.3333,140,0,158.3333,450,90,930
4,4344464,31,16,2,4,3,5,1,84000,0,1,7,3,1,3308,4,0,0,650,0,0,59.6667,40,70,1128
6,4344554,46,16,1,1,1,3,2,350,0,1,,1,5,2271,3,21,80,346.6667,115,0,345,0,50,475
5,4344634,22,13,2,4,5,5,4,68645,0,1,2,8,2,4761,5,995,93,1256.6667,0,37,633,651,197,4437
3,4344964,41,15,2,1,5,1,2,109457,0,2,,1,1,5657,3,105,110,498.3333,42,33,216,125,0,1646.667
4,4345164,58,14,1,1,3,1,2,145015,0,1,8,1,2,7853,5,654,220,1095,320,20,415,1771,325,6993
6,4345264,54,15,2,1,0,1,4,0,2,1,9,1,4,6957,5,204,568,1950,81,0,730.6667,498,303,3665
6,4345274,65,12,2,1,0,5,1,7891,1,1,2,2,1,6241,3,0,150,234,0,0,1008,145,66,1487.667
2,4345364,44,13,2,1,4,1,5,102000,0,1,3,11,3,2875,4,257,129,628.3333,0,0,381,880,200,1229
4,4345454,18,12,2,1,10,5,1,6000,0,1,,10,0,2099,4,0,0,216.6667,0,0,35,0,0,0
2,4345554,55,15,2,1,1,1,2,97500,0,1,4,7,2,5298,2,39,62,780,0,0,961,321,80,1133
3,4345594,41,16,1,6,3,1,4,205100,0,1,5,1,2,7050,3,535,103,1473.3333,35,98,66.6667,433.3333,140,3879.333
6,4345854,55,14,2,1,1,1,5,157400,0,1,5,1,4,5289,3,489,494,1671.6667,85,19,1580,929.6667,349,1921.667
5,4345964,77,15,1,1,5,3,1,25435,0,1,9,6,1,3083,6,40,0,433.3333,0,0,140,335,121,1522
4,4346064,36,15,1,1,3,1,5,147000,0,1,9,1,2,3019,7,140,200,2470,185,45,676,0,300,3482.667
1,4346484,80,12,2,1,0,2,1,0,1,1,5,1,1,3774,5,0,60,130,56,31,20,191,46,1068
6,4346574,46,16,2,2,2,1,6,208470,0,1,5,1,3,9807,3,1130,130,1135.3333,90,40,419.3333,1042,300,3059.333
5,4346764,38,14,2,2,10,3,5,20000,0,1,6,1,2,1935,6,0,84,910,66,0,200,671,0,535
3,4346864,80,11,2,1,0,1,2,50070,1,2,,1,6,5204,4,290,100,1083.3333,60,0,442.3333,195,100,3197.5
3,4347014,50,12,2,1,10,3,2,50000,0,1,9,4,4,1638,5,0,50,433.3333,0,30,555,201.6667,42,1150
3,4347204,41,13,2,1,11,4,4,36448,0,1,1,1,1,4600,4,25,180,758.3333,0,200,106.6667,0,55,2070
1,4347244,50,16,2,1,3,5,1,100000,0,1,9,8,0,6477,7,0,32,377,4,2,0,0,35,2464.667
2,4347304,62,12,2,2,5,5,1,0,0,1,6,8,0,2936,2,0,80,481.3333,55,60,53,0,50,725
2,4347344,77,13,1,1,8,2,1,48050,0,1,2,1,1,4119,3,103,35,411.6667,0,200,100,145,79,1039
6,4347594,68,13,1,1,0,3,2,4935,5,1,9,8,1,3463,3,65,75,86.6667,0,0,40,290,68,643
1,4347604,53,15,1,1,4,3,1,71000,0,1,4,2,1,2778,6,0,60,238.3333,0,115,155,117,0,1012.333
2,4347614,72,16,1,1,10,1,2,127735,0,1,9,1,2,7617,2,266,218,2881.6667,176,0,1134.6667,1299,170,4275.333
2,4347644,39,14,1,1,1,3,1,134000,0,1,6,5,1,4693,4,300,52,498.3333,48,0,75,140.6667,89,1819.667
1,4347744,78,12,2,1,0,3,1,23335,1,1,3,8,1,2842,4,111,56,173.3333,0,45,30,340,0,645
6,4347854,52,15,1,1,11,3,3,0,0,1,,1,1,3519,5,134,145,195,0,0,80,1935,129,2486.333
4,4348194,32,11,2,1,0,1,4,55000,2,2,,1,1,3156,3,0,85,650,23,0,200,0,168,351.5
3,4348394,87,12,2,1,0,2,1,29107,1,1,9,1,1,3765,6,132,55,671.6667,0,14,310,443,0,817.5
2,4348554,30,12,2,5,0,1,6,80000,2,1,2,1,2,4280,3,0,400,455,0,150,2636,30,799,3773
5,4348634,69,14,1,1,0,3,2,33631,4,1,5,1,1,1704,3,101,125,455,54,0,552,416,53,1172
2,4348814,49,13,2,1,4,5,1,32000,0,1,7,1,1,3156,5,42,0,385,0,0,132,520.6667,122,1022
2,4348824,55,12,2,1,10,4,1,28537,0,1,2,5,1,5044,3,117,69,325,0,0,99,52,94,1580.667
5,4349014,69,12,1,1,0,1,2,3543,1,1,7,1,3,3494,3,0,100,650,23,0,323.6667,651,0,736.333
1,4349154,49,14,1,1,1,3,3,28960,0,1,3,1,3,3240,3,23,107,325,59,40,120,223,0,1059.667
4,4349164,64,13,1,1,0,5,2,96800,1,2,,1,1,3321,3,282,175,563.3333,0,0,807,541.6667,325,1634
2,4349204,52,14,2,1,7,1,2,0,0,1,4,1,4,3542,7,291,29,455,133,52,298,458.3333,215,1398.667
6,4349294,71,14,2,1,3,1,3,177290,0,1,3,1,2,3339,3,211,113,1018.3333,169,52,100,571.3333,162,1544.667
2,4349334,36,13,2,6,10,5,5,0,0,1,5,1,1,3313,5,0,150,975,30,0,316,399.3333,329,1481.333
6,4349344,81,13,2,1,0,3,5,95036,1,1,9,1,2,5811,4,928,200,803,445,40,20,403.6667,30,2420
4,4349644,74,12,1,1,0,3,1,18343,1,1,5,1,0,6764,1,83,189,281.6667,42,0,130,180,45,438.667
3,4349784,41,14,2,1,4,3,3,0,0,1,2,1,2,5458,4,0,90,476.6667,0,69,141,281.6667,190,1262
1,4349934,41,10,2,2,0,3,3,4380,5,1,2,8,0,3237,3,0,0,520,0,0,72.6667,0,32,1666.333
5,4349954,22,12,1,2,3,5,1,38000,0,1,6,1,1,3029,3,0,80,585,0,0,85,0,50,1068
2,4350004,60,12,2,1,6,5,1,0,0,1,2,5,1,2261,3,85,121,541.6667,0,0,498.3333,373.3333,40,1871
3,4350174,40,16,2,1,2,1,3,132010,0,1,3,1,2,6958,4,16,146,1187.3333,155,37,590.3333,957,132,3897.667
2,4350214,32,12,1,1,11,5,1,38000,0,1,8,11,1,2151,6,280,67,346.6667,0,13,50,261.3333,59,288.333
4,4350444,72,13,2,1,0,2,2,75698,1,1,9,2,1,4787,3,158,120,520,59,0,48,717,120,1477.667
5,4350504,29,15,2,1,5,5,2,112800,0,1,3,11,2,3890,4,51,196,520,0,44,478,195.3333,192,1531.333
4,4350514,24,15,1,1,8,5,1,680,0,1,6,8,0,2251,7,10,0,520,0,0,20,303.3333,0,750
1,4350724,69,16,1,1,13,5,1,13735,0,2,,1,0,1883,5,0,0,303.3333,300,0,0,145,90,623.333
6,4350744,59,15,1,1,1,1,2,150200,0,1,5,1,4,4420,3,263,200,671.6667,267,50,810,312.6667,357,2611.333
1,4350794,87,12,2,1,0,1,2,0,1,1,5,1,1,914,5,104,160,589,70,0,0,450,86,902.667
5,4350874,70,13,2,1,0,3,1,18710,4,1,7,4,1,1776,3,0,59,130,54,60,20,145,30,1103
6,4350994,38,16,1,1,3,1,5,99500,0,1,9,1,2,5226,3,86,85,745,181,22,450,616,0,3068.333
1,4351144,87,13,1,1,0,1,2,59527,1,1,7,1,2,4887,2,94,128,390,142,20,120,2149,127,1201
1,4351184,30,14,1,2,1,5,1,0,0,1,3,2,0,2925,3,135,140,532,0,40,0,0,140,1187
6,4351404,87,16,2,1,0,3,1,14083,1,2,6,1,1,2819,3,105,85,390,42,90,20,253,66,375.667
4,4351804,78,15,2,1,3,1,2,55612,0,1,9,1,1,4917,4,572,100,1190,206,70,92,1232,198,1548
4,4351884,63,13,2,1,3,3,2,43798,0,1,5,2,1,2325,4,0,70,996.6667,0,0,690,240.6667,90,475
1,4351934,23,13,1,1,10,5,5,0,0,1,9,1,1,5794,6,0,285,1105,0,0,1460,0,0,955.667
1,4378123,66,15,1,1,3,3,2,37591,0,2,,1,4,4412,5,90,900,1690,69,0,600,435,716,7312.25
5,4378163,53,12,2,1,10,3,1,24000,0,1,5,9,1,3655,2,102,270,975,105,0,693,0,165,3453
3,4378263,47,15,1,1,8,1,4,292241,0,1,9,1,3,4159,5,290,900,4225,460,0,471,0,300,39679
5,4378963,42,10,2,1,10,1,4,2000,0,1,7,1,1,6350,2,0,0,2860,0,0,1360,475,540,3621
4,4379143,34,12,2,2,10,1,2,16800,0,1,2,8,0,4529,3,0,0,2080,0,0,620,84,12,4830
6,4379303,71,14,1,1,0,1,3,34195,1,1,9,1,4,5684,2,522,306,5044,245,141,805,435,306,3018
6,4379363,56,12,2,1,6,1,3,360000,0,1,9,1,8,7052,5,2576,230,3690,105,0,3694,1968,270,16076
4,4379383,72,15,2,1,0,2,1,39923,1,1,9,1,1,4542,5,207,734,1520,387,46,800,1068,207,7746
1,4379433,22,12,2,1,6,1,2,60000,0,1,5,8,1,3725,5,12,420,3250,0,0,16048,0,588,5580
5,4379463,51,16,1,1,3,5,2,150000,0,1,9,1,2,6365,5,60,240,1560,360,0,1390,2739,90,9638
1,4379994,42,10,2,1,0,1,5,1000,5,1,9,1,1,3483,3,346,29,1690,210,886,420,0,872,14663
4,4380053,59,13,1,1,0,1,4,20640,1,2,,1,5,3311,4,954,450,975,195,0,1340,39,135,2342
5,4380254,24,14,2,1,3,2,1,35300,0,1,9,8,0,2738,6,294,100,1495,0,145,468,0,135,4432
5,4380383,66,12,1,2,10,4,1,19500,0,1,6,1,1,2760,5,0,202,1040,173,0,651,1016,279,1929
6,4380533,71,14,1,1,0,1,3,76670,1,1,6,1,4,4734,1,332,390,1885,220,75,1125,2423,568,1848.5
2,4380833,46,12,2,1,0,1,5,121200,2,1,9,1,5,1892,1,252,585,2340,370,90,2790,400,600,7240
3,4381333,70,15,2,1,3,1,2,49345,0,1,3,1,3,4769,6,931,331,2195,262,179,1523,1986,321,4279
1,4381413,73,12,2,1,0,2,1,14443,4,2,,9,2,7842,5,471,234,2600,189,0,0,1563,84,2157
5,4381553,62,15,2,1,0,1,2,150000,2,1,4,1,3,8018,6,24326,419,3685,379,237,43766,778,336,15225
3,4381933,61,12,1,1,10,1,2,0,0,1,3,1,3,4018,5,504,429,4375,0,280,2830,3300,480,6392
4,4382383,68,13,2,4,0,3,1,9189,1,1,8,2,2,2904,5,1095,370,1490,0,75,58313,873,0,2163
4,4382423,44,16,1,1,1,1,4,229000,0,1,2,1,1,6371,1,1848,608,4172,605,292,1458,1748,492,17180
6,4382533,52,12,2,1,0,3,1,1433,4,1,2,2,1,5075,6,960,201,260,52,72,607,60,345,4622
3,4382623,81,11,2,1,0,2,3,37576,2,2,6,1,2,2524,2,0,360,650,78,78,271,435,258,1152
5,4382633,32,15,1,1,8,5,1,32700,0,2,,1,1,2372,4,4661,0,1320,0,0,1875,1950,0,666
5,4382683,27,15,1,1,5,1,3,29000,0,1,9,8,1,4070,2,0,365,793,240,0,1080,2382,0,4706
4,4382773,45,11,1,1,10,1,4,40000,0,1,9,7,0,1178,3,0,0,4146,0,0,2710,0,480,4330
1,4382853,61,13,1,1,1,5,1,25156,0,1,2,8,0,3695,6,324,263,1472,0,106,89,0,150,4258
5,4382893,25,12,2,1,7,1,6,104312,0,1,5,1,5,2536,5,1509,611,2145,60,0,3222,736,0,5942
1,4383233,31,15,1,4,3,1,3,97900,0,1,6,8,2,5121,5,40,510,2120,0,0,2201,1103,810,5369
6,4383363,64,14,2,1,4,5,1,47000,0,1,9,2,1,2050,5,160,450,1170,0,60,1326,0,360,4790
2,4383543,59,12,1,1,0,3,3,8400,6,2,6,9,1,4379,3,0,390,780,375,0,1659,1020,300,4539
5,4383563,87,15,1,1,0,2,1,31563,1,1,8,8,0,2347,2,168,0,195,0,0,0,1179,94,12619
6,4383663,62,15,2,1,8,1,2,0,0,1,2,1,2,1673,4,390,205,1950,0,96,993,1755,405,1854
4,4383833,46,15,1,4,5,1,4,115000,0,1,1,8,1,1481,3,250,300,3010,0,150,1571,660,900,6578
5,4383873,73,13,2,1,0,2,1,29707,1,2,,1,1,3277,4,303,288,806,105,0,258,806,186,3918
1,4384024,45,15,2,1,0,1,4,115000,2,1,6,1,3,4683,6,1441,805,2440,280,0,804,3478,450,2668
6,4384153,50,14,1,1,10,1,3,209000,0,1,5,1,2,5143,5,659,515,2052,275,135,937,0,645,13923
5,4384433,28,14,2,1,13,1,4,93800,0,1,3,1,1,3042,5,121,463,2795,271,104,3250,1817,435,6839
1,4384793,73,13,2,1,0,1,2,71074,1,1,9,1,1,2173,5,687,189,1495,412,148,468,3232,422,1833.5
6,4384833,65,15,1,1,0,1,2,4411,1,2,,1,3,3579,5,423,968,3705,191,0,708,1329,366,10462
6,4384853,50,15,1,1,3,1,4,130003,0,1,5,1,5,2968,2,1250,515,3315,225,150,3550,3659,360,7713
4,4384903,50,15,2,2,4,5,3,87360,0,1,7,1,4,2354,5,231,530,1430,258,138,31422,1704,693,2592
5,4384994,38,16,1,4,7,1,5,59600,0,1,2,8,1,3993,1,150,150,3744,0,120,1430,60,158,3999
2,4385284,87,15,2,1,0,2,1,37735,1,1,7,1,0,2912,5,221,351,1235,279,105,0,615,0,1804
1,4385354,70,15,1,2,0,1,3,42750,1,1,5,1,0,3374,5,638,457,1300,0,173,450,2184,0,4267
1,4385403,54,12,2,1,10,1,2,97000,0,1,3,1,5,2569,7,460,400,2500,240,0,1175,770,600,3124
4,4385423,59,12,2,1,2,1,2,125000,0,1,6,1,2,2409,5,110,815,1560,310,115,1245,1612,465,5369
4,4385753,82,10,1,1,0,1,2,92030,1,1,4,1,2,8008,6,15,285,2565,334,150,625,2141,30,3553
4,4385773,73,14,2,2,0,1,3,18535,1,1,2,4,1,2480,6,912,360,1170,0,81,2515,1947,684,7138
4,4385993,47,12,1,1,10,1,2,90412,0,1,9,9,3,3577,3,393,360,1020,150,150,1526,1098,459,5442
3,4386013,74,15,1,1,0,2,1,32123,1,1,4,1,1,2671,6,870,432,585,204,126,803,2018,285,3381
6,4386483,40,13,1,1,12,1,4,82364,0,1,9,9,2,2063,5,0,255,1430,0,0,1734,0,886,5986
5,4386503,51,11,1,1,10,3,1,70000,0,1,5,1,1,2904,5,0,180,1284,120,0,2899,0,330,2039
4,4386513,44,16,2,1,10,1,4,100000,0,1,9,1,1,3767,1,520,246,2275,539,63,2059,2693,360,6251
6,4386993,35,15,2,1,4,1,5,118900,0,2,,1,2,3018,2,1317,351,4394,483,0,2382,1260,0,7909
3,4387004,46,12,1,1,7,3,1,68640,0,1,3,1,3,4277,5,400,540,1620,120,163,8480,658,387,5615
2,4387053,38,16,2,1,3,1,7,95700,0,1,,9,4,3916,6,661,285,2520,0,0,3883,2291,420,6311.5
5,4387923,72,13,1,1,0,1,2,39335,4,2,6,1,2,4080,6,302,795,3766,123,77,1881,925,252,4486
4,4387983,36,13,2,2,10,5,1,0,0,1,5,7,1,7163,5,0,45,1972,0,0,1440,0,405,6015
1,4388453,37,13,2,2,5,1,5,0,0,1,5,1,1,2871,7,45,900,1040,600,0,201,0,120,2130
